Length,No. of Transmits,Deletion Probability,Percentage Error,Time Taken
35,21,0.1,0.0,2.4733800888061523
35,21,0.3,0.0,1.94508957862854
35,21,1.0,0.0,1.9273324012756348
35,21,3.0,0.1,2.460085868835449
35,21,10.0,37.9,1.9902758598327637
35,24,0.1,0.0,2.3549511432647705
35,24,0.3,0.0,2.3647353649139404
35,24,1.0,0.0,2.354142665863037
35,24,3.0,0.1,2.3833720684051514
35,24,10.0,32.7,2.330031156539917
35,27,0.1,0.0,2.589630365371704
35,27,0.3,0.0,2.5879201889038086
35,27,1.0,0.0,2.678476333618164
35,27,3.0,0.0,2.6013193130493164
35,27,10.0,31.400000000000002,2.5913920402526855
35,30,0.1,0.0,2.8621373176574707
35,30,0.3,0.0,2.8903911113739014
35,30,1.0,0.0,4.034963130950928
35,30,3.0,0.0,4.384269714355469
35,30,10.0,31.0,4.3860461711883545
35,33,0.1,0.0,4.52243447303772
35,33,0.3,0.0,2.8328990936279297
35,33,1.0,0.0,2.912108898162842
35,33,3.0,0.0,3.357344388961792
35,33,10.0,29.1,2.8261349201202393
35,36,0.1,0.0,3.597529649734497
35,36,0.3,0.0,3.0937535762786865
35,36,1.0,0.0,3.0899994373321533
35,36,3.0,0.0,3.0769152641296387
35,36,10.0,29.700000000000003,3.54215145111084
35,39,0.1,0.0,4.302807331085205
35,39,0.3,0.0,5.498074769973755
35,39,1.0,0.0,5.520495176315308
35,39,3.0,0.0,4.329984426498413
35,39,10.0,31.0,3.218977928161621
35,42,0.1,0.0,3.526719331741333
35,42,0.3,0.0,3.53538179397583
35,42,1.0,0.0,3.5366158485412598
35,42,3.0,0.0,4.168216943740845
35,42,10.0,26.3,3.870607852935791
35,45,0.1,0.0,3.9762468338012695
35,45,0.3,0.0,5.326316833496094
35,45,1.0,0.0,6.32272744178772
35,45,3.0,0.0,6.189939260482788
35,45,10.0,28.1,3.727806329727173
35,48,0.1,0.0,4.554844856262207
35,48,0.3,0.0,4.6183788776397705
35,48,1.0,0.0,3.9853532314300537
35,48,3.0,0.0,4.602148771286011
35,48,10.0,23.8,4.493253469467163
40,3,0.1,0.0,0.6096832752227783
40,3,0.3,0.4,0.6109399795532227
40,3,1.0,3.1,0.6169726848602295
40,3,3.0,24.6,0.6137168407440186
40,3,10.0,87.7,0.607973575592041
40,6,0.1,0.0,0.879817008972168
40,6,0.3,0.0,0.9576539993286133
40,6,1.0,0.6000000000000001,0.9543285369873047
